record_id,plant,line_id,machine_id,shift,operator_experience_years,material_batch,ambient_temp_c,ambient_humidity_pct,vibration_rms,pressure_bar,feed_rate_mm_s,laser_power_w,coolant_flow_l_min,thickness_mm,tensile_strength_mpa,surface_roughness_um,defect_flag,defect_type,rework_needed
7557,Plant_B,L1,M08,evening,7.06,B123,19.31,38.7,0.624,4.72,13.19,305.5,9.2,1.321,564.07,1.929,0,none,0
7558,Plant_A,L4,M05,day,2.11,B071,18.8,72.4,1.192,5.025,21.2,353.9,7.62,1.154,523.17,2.545,0,none,0
7559,Plant_B,L3,M09,day,5.83,B139,23.21,37.1,0.767,4.882,20.2,373.8,9.64,1.24,552.83,1.523,0,none,0
7560,Plant_A,L2,M12,evening,6.46,B044,24.82,36.5,0.633,5.124,20.86,289.0,8.48,1.011,526.49,1.305,0,none,0
7561,Plant_C,L3,M12,day,6.73,B001,22.41,51.1,0.948,5.188,14.39,429.3,4.46,1.264,596.85,2.427,0,none,0
7562,Plant_A,L3,M05,evening,9.92,B122,22.74,52.6,1.109,4.575,24.93,370.1,6.95,1.16,551.55,2.15,0,none,0
7563,Plant_C,L4,M10,evening,8.38,B118,20.95,56.5,1.574,4.696,21.1,389.4,7.35,1.255,581.43,2.384,0,none,0
7564,Plant_B,L1,M12,day,0.26,B013,20.14,50.5,0.641,5.29,28.8,380.8,5.9,1.167,526.15,2.315,0,none,0
7565,Plant_A,L2,M19,evening,4.45,B134,26.23,53.2,1.634,5.48,19.7,334.6,6.36,1.282,529.04,2.584,0,none,0
7566,Plant_C,L2,M15,day,4.7,B007,21.86,37.7,0.73,4.193,32.29,341.9,7.93,1.201,552.79,1.827,0,none,0
7567,Plant_B,L2,M08,night,3.75,B028,25.26,58.1,1.343,5.016,24.49,367.0,8.35,1.192,550.57,2.582,0,none,0
7568,Plant_B,L2,M16,evening,6.2,B043,21.59,54.7,0.773,4.759,23.22,349.4,9.21,1.234,596.64,2.557,0,none,0
7569,Plant_A,L4,M08,evening,4.82,B041,21.78,57.0,0.584,5.56,13.92,369.9,8.69,1.039,551.45,1.26,0,none,0
7570,Plant_A,L3,M19,evening,6.85,B051,25.74,54.7,1.122,5.266,20.52,358.3,7.12,1.221,549.45,2.246,0,none,0
7571,Plant_A,L4,M05,day,5.58,B137,27.09,46.0,0.976,4.382,19.66,300.7,8.22,1.169,574.46,2.518,0,none,0
7572,Plant_A,L1,M19,night,7.87,B078,11.3,56.8,1.088,5.712,31.4,348.1,6.65,1.163,586.63,2.227,0,none,0
7573,Plant_A,L4,M06,night,2.82,B025,21.02,44.5,1.078,5.17,20.48,333.1,8.03,1.242,583.08,2.235,0,none,0
7574,Plant_B,L3,M01,day,9.56,B083,19.69,56.5,0.459,4.807,14.35,279.7,8.8,1.038,546.54,1.208,0,none,0
7575,Plant_A,L2,M04,day,3.86,B089,19.59,56.6,0.932,5.407,12.45,307.2,7.54,1.256,544.5,2.115,0,none,0
7576,Plant_B,L3,M10,evening,4.43,B012,24.98,41.7,1.145,5.579,18.96,341.9,6.52,1.119,544.38,2.817,0,none,0
7577,Plant_B,L4,M17,night,9.05,B088,16.69,47.4,1.054,4.894,25.79,341.5,8.63,1.196,541.67,2.568,0,none,0
7578,Plant_B,L4,M08,day,4.73,B101,22.23,47.3,1.351,4.545,12.54,316.1,8.52,1.155,548.01,2.688,0,none,0
7579,Plant_A,L1,M20,day,7.91,B095,17.52,32.4,1.277,3.544,17.7,352.5,9.09,1.193,593.36,1.97,0,none,0
7580,Plant_B,L4,M02,night,11.91,B062,15.97,51.3,1.462,4.272,18.99,358.9,6.49,1.129,620.28,2.739,0,none,0
7581,Plant_A,L1,M10,evening,0.04,B076,26.12,37.8,0.656,6.009,21.99,350.2,9.77,1.241,539.96,1.496,0,none,0
7582,Plant_A,L1,M16,night,2.82,B083,24.02,44.0,0.799,5.787,19.66,373.1,8.41,1.065,515.41,2.188,0,none,0
7583,Plant_B,L1,M15,day,4.66,B079,29.8,37.4,0.848,4.814,24.59,411.5,8.57,1.116,550.24,1.584,0,none,0
7584,Plant_A,L2,M04,evening,6.99,B125,23.82,33.2,0.62,7.161,31.01,292.7,9.23,1.271,571.92,1.697,0,none,0
7585,Plant_C,L2,M02,evening,3.06,B039,25.91,67.1,0.654,4.845,27.54,341.2,6.49,1.216,518.58,2.224,0,none,0
7586,Plant_A,L2,M10,night,3.87,B105,17.2,44.5,2.342,5.821,20.18,384.8,9.68,1.401,536.31,2.731,0,none,0
7587,Plant_B,L2,M15,day,6.32,B060,29.12,42.5,0.906,5.909,20.76,396.6,9.12,1.227,599.69,2.14,0,none,0
7588,Plant_A,L4,M06,evening,5.06,B057,29.27,50.4,1.634,5.251,27.77,383.5,6.54,1.285,571.74,2.806,0,none,0
7589,Plant_C,L1,M11,day,7.15,B018,24.23,41.4,0.77,4.784,20.58,338.4,5.93,1.163,606.57,2.002,0,none,0
7590,Plant_B,L3,M14,day,4.94,B107,24.95,61.1,0.56,4.993,21.94,331.9,8.42,1.094,526.32,1.786,0,none,0
7591,Plant_A,L1,M17,evening,1.58,B088,22.65,57.5,1.667,6.252,20.66,298.5,6.59,1.216,512.76,2.505,0,none,0
7592,Plant_B,L1,M16,evening,7.38,B121,20.14,42.3,0.656,6.269,21.25,354.9,7.58,1.238,572.58,1.986,0,none,0
7593,Plant_B,L1,M17,day,4.54,B086,18.21,49.4,0.653,4.724,17.69,358.6,8.72,1.088,602.96,1.826,0,none,0
7594,Plant_A,L2,M08,evening,9.65,B093,22.8,54.9,0.902,5.639,26.69,336.8,7.89,1.185,569.96,2.34,0,none,0
7595,Plant_A,L1,M09,evening,8.26,B028,20.21,37.7,1.004,5.031,29.42,340.8,5.52,1.146,531.89,2.016,0,none,0
7596,Plant_C,L2,M17,day,8.96,B002,20.87,45.4,0.7,5.198,24.75,348.4,9.98,1.241,571.18,1.679,0,none,0
7597,Plant_A,L2,M19,evening,7.04,B105,21.76,32.1,1.29,5.171,28.08,372.5,7.93,1.085,581.84,2.852,0,none,0
7598,Plant_B,L1,M19,evening,7.98,B019,16.73,40.5,2.009,5.056,10.0,327.3,7.83,1.075,564.52,3.114,0,none,0
7599,Plant_B,L4,M19,day,7.27,B020,21.63,56.5,1.096,5.279,17.5,402.3,7.67,1.276,556.74,2.428,0,none,0
7600,Plant_A,L3,M09,evening,1.66,B081,21.58,66.5,0.597,3.837,20.06,353.1,8.5,1.129,546.68,2.355,0,none,0
7601,Plant_A,L3,M06,day,11.98,B132,17.53,72.1,0.797,5.327,23.46,374.9,10.57,1.27,613.42,0.943,0,none,0
7602,Plant_C,L4,M01,day,10.4,B110,31.01,49.3,1.621,5.436,23.6,378.4,8.15,1.08,577.02,3.0,0,none,0
7603,Plant_A,L4,M09,night,10.34,B027,21.28,44.5,1.021,4.77,20.47,370.2,7.71,1.126,577.88,1.879,0,none,0
7604,Plant_C,L4,M12,evening,7.94,B029,15.02,33.3,1.193,5.075,21.39,394.7,6.55,1.246,610.9,2.679,0,none,0
7605,Plant_B,L4,M17,day,5.54,B001,25.81,55.2,1.315,5.084,20.78,425.5,8.5,1.158,568.32,2.38,0,none,0
7606,Plant_A,L2,M13,day,5.5,B149,25.6,58.7,1.287,6.053,34.35,367.4,10.9,1.196,552.57,2.497,0,none,0
7607,Plant_B,L4,M05,evening,7.56,B051,15.35,23.6,0.658,5.245,26.04,365.0,6.58,1.218,571.7,1.42,0,none,0
7608,Plant_C,L3,M11,evening,0.0,B044,18.63,67.5,0.773,5.718,13.43,356.7,8.3,1.311,520.54,2.288,0,none,0
7609,Plant_B,L2,M17,night,6.11,B010,17.67,49.7,1.503,4.926,20.3,351.1,8.5,1.218,559.83,2.249,0,none,0
7610,Plant_B,L3,M04,day,4.58,B008,16.9,35.8,0.789,5.601,25.6,392.9,7.75,1.23,586.98,1.704,0,none,0
7611,Plant_B,L4,M13,day,7.03,B016,26.69,48.5,1.062,5.158,21.54,385.9,7.03,1.269,592.33,2.351,0,none,0
7612,Plant_A,L4,M13,night,3.28,B040,27.89,54.8,0.573,4.922,27.32,435.6,8.12,1.246,582.31,1.598,0,none,0
7613,Plant_B,L2,M04,evening,4.03,B021,29.86,44.5,0.776,4.857,29.39,281.2,8.23,1.221,533.79,2.205,0,none,0
7614,Plant_C,L1,M18,evening,5.86,B125,26.81,47.1,1.081,5.096,20.79,305.4,8.28,1.146,515.49,2.147,0,none,0
7615,Plant_B,L3,M19,day,8.65,B149,24.48,57.9,0.626,4.822,22.89,374.4,5.98,1.219,553.84,2.191,0,none,0
7616,Plant_A,L4,M11,day,1.45,B033,22.05,51.8,0.877,4.986,19.09,410.6,6.86,1.244,567.26,2.369,0,none,0
7617,Plant_A,L1,M19,night,7.39,B082,20.49,50.6,1.09,4.223,23.4,343.4,6.76,1.244,537.15,2.351,0,none,0
7618,Plant_A,L3,M15,night,6.81,B018,19.24,53.3,1.385,3.907,29.25,344.3,12.25,1.156,551.97,2.272,1,scratch,0
7619,Plant_B,L3,M14,evening,9.65,B024,25.94,63.3,1.489,5.903,28.85,336.0,6.38,1.229,532.99,2.545,0,none,0
7620,Plant_A,L1,M13,evening,3.66,B035,18.31,41.2,1.261,5.77,21.09,399.5,8.35,1.157,562.34,1.671,0,none,0
7621,Plant_B,L2,M18,evening,3.59,B069,23.16,56.2,1.054,5.599,19.21,335.0,9.36,1.096,543.13,2.377,0,none,0
7622,Plant_B,L3,M17,day,7.13,B117,21.13,59.3,2.488,5.76,19.45,367.3,8.59,1.07,588.6,3.13,0,none,0
7623,Plant_B,L1,M14,evening,1.36,B128,22.16,42.4,0.619,5.473,19.63,400.8,7.56,1.216,531.31,2.053,0,none,0
7624,Plant_C,L3,M01,evening,0.86,B019,15.26,33.1,0.841,4.282,24.78,345.5,5.19,1.2,514.17,1.974,0,none,0
7625,Plant_A,L3,M06,day,6.47,B039,22.01,51.9,0.898,4.873,23.05,396.4,9.14,1.189,582.07,1.825,0,none,0
7626,Plant_A,L4,M20,evening,0.53,B010,23.1,42.2,0.802,4.873,25.88,332.4,8.14,1.147,521.28,2.011,0,none,0
7627,Plant_C,L2,M10,day,1.64,B064,18.86,64.7,0.881,5.376,20.62,314.5,6.78,1.095,535.14,2.482,0,none,0
7628,Plant_B,L4,M13,night,2.98,B024,19.51,25.8,0.922,4.492,24.7,422.0,6.96,1.225,582.15,1.975,0,none,0
7629,Plant_A,L2,M19,night,6.03,B007,20.86,52.1,1.245,5.101,22.16,331.8,7.26,1.191,517.55,2.445,0,none,0
7630,Plant_A,L2,M14,day,7.28,B040,25.34,62.8,0.763,6.003,24.39,340.6,8.43,1.13,504.77,1.766,0,none,0
7631,Plant_C,L4,M08,evening,5.67,B098,21.39,52.7,0.586,4.928,18.93,306.1,8.37,1.236,535.53,1.353,0,none,0
7632,Plant_C,L3,M03,evening,8.36,B098,10.0,57.7,1.046,5.753,29.21,340.2,7.49,1.123,539.56,1.937,0,none,0
7633,Plant_A,L2,M06,day,2.6,B075,18.11,48.2,0.844,5.898,21.06,405.6,10.03,1.255,579.85,1.013,0,none,0
7634,Plant_A,L3,M13,day,0.0,B080,20.23,30.5,1.513,4.453,19.4,327.4,8.87,1.233,547.76,3.098,0,none,0
7635,Plant_A,L2,M10,evening,4.29,B122,17.44,42.5,0.649,5.179,32.29,414.3,6.8,1.108,548.38,1.823,1,scratch,0
7636,Plant_A,L4,M09,evening,2.07,B131,17.12,56.2,0.955,5.097,17.58,344.3,7.21,1.371,528.63,1.968,0,none,0
7637,Plant_A,L2,M03,day,2.25,B036,32.67,57.9,0.665,5.697,23.2,412.3,7.61,1.31,525.08,2.006,0,none,0
7638,Plant_B,L3,M13,night,11.87,B004,14.57,32.6,1.744,5.493,24.83,319.3,6.75,1.289,604.78,2.073,0,none,0
7639,Plant_A,L3,M07,day,3.18,B083,28.03,46.5,1.103,6.271,18.85,394.5,10.07,1.092,565.0,1.793,0,none,0
7640,Plant_B,L2,M07,day,6.67,B001,22.19,50.5,1.245,4.589,22.42,327.4,8.58,1.01,546.99,1.894,0,none,0
7641,Plant_A,L2,M11,evening,6.18,B048,22.29,90.0,0.742,4.745,18.46,349.1,7.54,1.151,525.07,2.475,0,none,0
7642,Plant_B,L4,M02,day,9.18,B141,22.07,34.1,0.904,3.697,18.6,349.1,9.55,1.164,608.49,1.151,0,none,0
7643,Plant_B,L2,M18,day,5.38,B065,18.18,43.5,0.503,5.945,17.1,390.1,5.29,1.166,575.39,2.424,0,none,0
7644,Plant_A,L1,M16,evening,7.92,B043,23.84,54.0,0.433,5.823,16.93,320.0,10.69,1.168,572.76,1.41,0,none,0
7645,Plant_B,L4,M17,day,12.91,B121,18.94,44.5,0.856,4.996,29.7,329.8,7.53,1.443,589.9,1.701,0,none,0
7646,Plant_B,L1,M17,day,12.73,B027,28.76,16.4,0.732,5.442,16.95,296.5,9.99,1.316,613.91,1.548,0,none,0
7647,Plant_C,L2,M15,night,11.01,B048,25.44,26.1,0.921,5.292,28.69,374.1,7.36,1.277,586.06,2.235,0,none,0
7648,Plant_A,L1,M07,day,2.04,B010,21.95,44.9,0.889,6.265,22.33,328.5,7.19,1.155,496.31,1.765,0,none,0
7649,Plant_A,L4,M09,day,3.82,B066,24.0,37.7,1.086,5.448,21.4,428.8,9.69,1.162,605.1,2.086,0,none,0
7650,Plant_A,L2,M19,day,3.85,B128,25.03,62.7,1.76,4.923,27.75,351.5,7.98,1.319,512.09,3.163,1,void,1
7651,Plant_B,L4,M05,day,1.67,B150,27.93,50.0,1.066,6.598,11.22,362.8,8.75,1.041,562.62,2.39,0,none,0
7652,Plant_A,L3,M05,day,5.12,B079,22.35,62.2,0.733,5.155,22.91,350.8,9.77,1.155,530.85,2.314,0,none,0
7653,Plant_C,L1,M04,day,5.02,B123,19.87,69.7,0.926,5.552,17.49,365.6,7.88,1.166,532.93,2.411,0,none,0
7654,Plant_A,L2,M17,night,8.59,B120,29.58,40.4,1.446,5.806,27.29,337.9,8.96,1.174,579.64,2.0,0,none,0
7655,Plant_A,L3,M14,night,0.0,B106,25.82,77.4,1.21,5.196,21.45,339.3,7.45,1.211,524.88,2.183,0,none,0
7656,Plant_B,L2,M04,evening,8.61,B006,33.83,40.4,1.262,5.143,30.06,340.7,8.93,1.29,587.27,2.975,0,none,0
7657,Plant_C,L1,M04,night,4.27,B137,32.84,50.3,2.356,5.694,26.13,325.8,6.58,1.052,539.21,3.508,0,none,0
7658,Plant_A,L1,M10,evening,9.21,B137,16.55,57.1,0.635,5.476,15.17,374.5,9.19,1.263,569.49,2.02,0,none,0
7659,Plant_A,L1,M19,evening,6.4,B050,15.67,59.3,0.847,4.662,20.98,399.0,9.3,1.055,572.26,1.809,0,none,0
7660,Plant_B,L4,M04,night,9.82,B141,18.23,51.8,0.877,5.252,29.4,403.9,9.16,1.262,564.62,2.218,0,none,0
7661,Plant_A,L2,M07,night,6.75,B067,22.46,47.6,0.99,6.424,25.01,339.5,8.25,1.154,564.12,1.805,0,none,0
7662,Plant_C,L1,M11,day,2.55,B123,19.68,58.7,1.404,5.683,18.33,370.1,11.13,1.224,538.38,2.53,0,none,0
7663,Plant_C,L2,M12,evening,4.27,B102,20.9,53.6,1.115,4.926,22.83,356.8,6.49,1.082,530.24,2.109,0,none,0
7664,Plant_A,L1,M14,day,5.75,B099,27.79,49.7,0.554,6.148,21.98,348.0,7.57,1.253,541.47,2.211,0,none,0
7665,Plant_B,L4,M12,evening,0.0,B002,22.19,54.1,0.628,3.969,20.62,383.4,8.39,1.114,575.62,1.558,0,none,0
7666,Plant_C,L3,M03,day,2.12,B089,20.5,51.5,0.654,5.34,22.32,322.1,8.53,1.195,517.27,2.094,0,none,0
7667,Plant_A,L1,M05,day,5.46,B111,20.9,72.4,0.449,4.867,30.43,369.3,5.92,1.148,553.2,2.35,0,none,0
7668,Plant_B,L2,M07,day,5.19,B086,26.72,52.6,1.71,5.21,19.85,325.8,7.64,1.203,489.73,2.324,0,none,0
7669,Plant_C,L3,M09,day,6.52,B027,19.01,52.4,0.657,5.641,18.42,313.2,10.38,1.004,536.92,1.973,0,none,0
7670,Plant_A,L3,M12,evening,1.67,B138,21.44,39.8,0.714,5.405,27.06,335.2,8.63,1.224,504.12,2.034,0,none,0
7671,Plant_C,L1,M15,day,5.9,B074,23.61,36.4,0.706,6.014,19.13,360.7,6.98,1.245,576.33,2.374,0,none,0
7672,Plant_A,L4,M12,day,9.49,B148,22.33,65.9,0.665,4.806,25.68,439.7,9.52,1.061,603.85,1.708,0,none,0
7673,Plant_A,L4,M05,evening,1.88,B057,17.59,39.5,0.753,5.12,19.35,340.0,7.42,1.119,494.32,2.336,0,none,0
7674,Plant_A,L1,M01,evening,2.79,B059,23.66,29.7,0.671,5.112,19.34,262.4,6.07,1.181,562.52,2.21,0,none,0
7675,Plant_B,L2,M01,night,7.66,B070,15.83,50.2,0.552,6.222,17.47,275.2,7.56,1.164,523.82,2.24,0,none,0
7676,Plant_B,L3,M09,evening,5.39,B107,20.74,48.2,0.446,6.018,24.48,377.0,5.95,1.18,585.2,1.8,0,none,0
7677,Plant_A,L4,M17,day,5.41,B110,20.91,49.7,0.893,4.714,21.05,380.5,7.38,1.085,571.01,2.199,0,none,0
7678,Plant_A,L4,M20,day,4.33,B132,15.47,64.0,0.704,4.924,14.06,352.1,9.65,1.332,551.14,2.045,0,none,0
7679,Plant_B,L3,M19,evening,4.24,B110,26.94,53.9,1.058,4.586,15.57,323.0,8.01,1.251,565.94,2.231,0,none,0
7680,Plant_A,L1,M05,night,7.83,B065,22.35,65.7,1.075,4.629,25.46,329.1,8.76,1.058,508.1,2.004,0,none,0
7681,Plant_A,L3,M15,day,7.35,B074,20.69,52.2,1.046,5.192,20.54,376.3,9.89,1.178,570.77,1.925,0,none,0
7682,Plant_C,L3,M14,day,8.42,B098,19.82,57.4,0.587,5.704,25.98,316.8,6.84,1.273,571.77,1.142,0,none,0
7683,Plant_A,L3,M06,night,1.56,B106,22.82,39.7,0.937,6.45,23.11,335.2,9.01,1.089,527.71,2.387,0,none,0
7684,Plant_B,L3,M19,evening,4.85,B129,21.67,62.9,0.782,6.033,20.22,445.9,8.97,1.206,570.39,2.07,0,none,0
7685,Plant_A,L1,M18,night,4.14,B001,24.32,59.6,1.413,5.056,22.54,380.9,6.81,1.18,553.62,2.996,0,none,0
7686,Plant_C,L2,M05,day,6.2,B065,24.43,54.9,0.883,4.521,11.33,313.8,8.17,1.289,601.53,2.127,0,none,0
7687,Plant_A,L3,M09,evening,6.26,B105,17.12,42.7,0.921,5.293,27.21,354.5,8.85,1.17,558.31,1.738,0,none,0
7688,Plant_B,L4,M12,night,4.79,B037,19.01,48.0,1.154,5.506,26.0,365.8,8.55,1.149,585.01,2.434,0,none,0
7689,Plant_B,L3,M06,night,0.0,B064,23.03,60.9,1.361,5.431,19.14,365.7,6.8,1.253,503.32,2.668,0,none,0
7690,Plant_C,L4,M04,night,6.79,B075,25.07,35.5,1.803,5.602,21.68,335.2,3.71,1.094,533.31,2.639,0,none,0
7691,Plant_A,L1,M18,day,3.83,B142,31.15,57.5,1.272,5.709,21.03,349.5,6.21,1.383,576.66,2.654,0,none,0
7692,Plant_A,L1,M03,evening,6.67,B117,19.17,48.3,0.345,4.915,32.53,303.6,8.47,1.088,522.83,1.999,0,none,0
7693,Plant_B,L3,M10,night,3.84,B094,14.11,60.9,0.792,5.434,23.95,350.2,8.18,1.204,538.86,1.973,0,none,0
7694,Plant_C,L1,M03,day,2.72,B117,23.38,51.0,0.635,5.835,18.53,317.7,6.77,1.278,514.38,1.724,0,none,0
7695,Plant_A,L3,M17,day,8.22,B014,22.18,48.7,0.941,6.18,25.75,378.2,8.21,1.193,625.57,2.276,0,none,0
7696,Plant_A,L4,M19,day,5.51,B024,23.04,35.4,0.614,5.428,23.17,332.8,8.86,1.256,551.21,1.644,0,none,0
7697,Plant_B,L3,M17,evening,4.5,B036,24.03,36.5,1.387,5.504,23.17,400.5,8.65,1.249,593.73,2.439,0,none,0
7698,Plant_A,L3,M11,night,5.71,B010,16.83,59.5,0.645,5.108,14.37,279.4,8.16,1.263,520.19,2.215,0,none,0
7699,Plant_A,L1,M04,day,4.59,B065,22.34,47.2,1.167,4.713,19.36,385.6,7.0,1.249,559.91,1.623,0,none,0
7700,Plant_B,L4,M04,evening,6.07,B073,18.55,44.0,1.162,5.257,22.92,341.0,9.57,1.261,533.44,1.338,0,none,0
7701,Plant_A,L3,M06,evening,8.35,B067,30.35,51.0,0.604,6.003,30.11,373.9,7.06,1.187,584.48,1.613,0,none,0
7702,Plant_A,L3,M19,evening,3.78,B076,22.74,46.3,1.178,5.2,19.95,338.3,8.86,1.152,526.96,1.984,0,none,0
7703,Plant_A,L3,M09,day,6.29,B110,22.93,46.1,0.91,6.148,15.35,349.1,8.09,1.303,571.27,1.844,0,none,0
7704,Plant_B,L1,M13,night,2.54,B084,18.58,56.2,1.203,5.478,19.06,395.9,6.45,1.168,583.14,2.094,0,none,0
7705,Plant_A,L3,M18,day,5.92,B108,24.33,43.2,1.194,4.997,17.51,298.8,4.57,1.178,501.43,2.464,0,none,0
7706,Plant_B,L2,M01,day,4.54,B029,22.48,47.8,0.731,5.581,28.16,288.5,6.33,1.196,494.21,2.33,0,none,0
7707,Plant_A,L2,M06,day,0.25,B118,18.49,73.9,0.823,5.707,29.38,361.6,11.62,1.126,497.35,1.89,0,none,0
7708,Plant_B,L2,M09,evening,2.89,B060,27.98,51.1,1.101,4.924,28.09,286.0,8.85,1.044,507.1,2.429,0,none,0
7709,Plant_A,L2,M10,day,5.31,B129,16.76,30.0,1.396,5.714,21.26,398.7,6.91,1.237,578.31,2.428,0,none,0
7710,Plant_A,L4,M01,night,3.11,B061,21.88,34.0,0.888,5.789,16.92,385.6,7.2,1.113,577.15,1.919,0,none,0
7711,Plant_C,L4,M15,night,4.16,B026,17.22,64.8,0.941,4.415,26.12,316.1,9.63,1.348,509.17,2.269,0,none,0
7712,Plant_A,L1,M12,day,2.97,B097,22.34,30.8,0.944,5.6,25.55,345.2,5.14,1.177,543.47,1.988,0,none,0
7713,Plant_B,L2,M17,day,4.62,B139,24.56,32.3,0.685,4.962,23.71,331.5,6.65,1.301,530.45,1.996,0,none,0
7714,Plant_A,L3,M10,evening,1.1,B020,19.91,35.7,1.184,6.228,25.77,355.1,6.69,1.213,490.54,2.282,0,none,0
7715,Plant_A,L2,M14,evening,6.78,B101,20.02,67.9,1.432,4.952,23.34,391.6,8.48,1.222,591.42,3.143,0,none,0
7716,Plant_B,L3,M13,evening,5.47,B021,21.63,40.3,0.577,6.63,17.8,337.4,9.97,1.291,499.06,1.348,0,none,0
7717,Plant_C,L3,M07,evening,3.2,B136,24.69,79.6,0.818,4.697,22.74,363.2,8.58,1.103,550.52,1.916,0,none,0
7718,Plant_A,L1,M01,day,6.84,B045,17.76,32.6,1.349,5.514,21.14,379.5,6.3,1.223,558.15,2.495,0,none,0
7719,Plant_A,L1,M12,night,5.4,B097,16.61,45.0,0.818,5.564,22.73,341.6,7.5,1.076,524.59,1.917,0,none,0
7720,Plant_C,L4,M14,night,4.44,B075,24.37,57.8,1.309,5.503,27.09,341.7,10.02,1.128,541.35,2.106,0,none,0
7721,Plant_A,L4,M18,day,9.39,B032,25.26,31.3,0.9,5.773,22.08,428.2,8.54,1.171,619.95,1.767,0,none,0
7722,Plant_B,L1,M03,night,3.94,B080,24.79,47.7,1.109,5.469,21.68,317.8,7.49,1.196,505.3,1.966,0,none,0
7723,Plant_A,L2,M06,day,3.97,B061,21.28,47.7,1.259,5.605,25.4,353.2,6.92,1.169,520.3,2.499,0,none,0
7724,Plant_C,L3,M15,day,4.49,B109,23.22,52.1,0.794,5.154,17.29,354.3,7.48,1.215,565.7,1.628,0,none,0
7725,Plant_B,L2,M19,day,4.68,B144,24.5,57.0,0.873,5.23,25.98,297.1,7.68,1.361,485.43,2.413,0,none,0
7726,Plant_B,L2,M03,day,3.92,B146,30.01,46.4,0.877,4.435,28.3,388.4,8.95,1.297,557.73,2.471,0,none,0
7727,Plant_A,L1,M16,evening,0.71,B016,23.6,64.5,0.775,5.543,24.84,328.0,6.85,1.218,472.03,1.878,0,none,0
7728,Plant_C,L2,M05,day,6.79,B064,23.01,50.7,0.953,5.106,25.28,314.1,6.85,1.229,530.91,1.846,0,none,0
7729,Plant_B,L4,M06,day,11.2,B019,21.24,45.7,0.954,5.605,18.82,371.9,6.22,1.258,595.45,2.258,0,none,0
7730,Plant_B,L2,M11,night,7.11,B146,16.83,44.6,0.696,5.616,27.42,378.6,5.68,1.119,582.1,2.215,0,none,0
7731,Plant_B,L3,M02,day,10.32,B015,22.85,31.4,1.773,4.474,21.06,302.2,8.66,1.217,586.92,2.338,0,none,0
7732,Plant_A,L2,M11,day,9.93,B045,20.77,62.6,1.118,5.241,21.16,355.2,5.44,1.19,592.0,1.244,0,none,0
7733,Plant_C,L3,M07,day,2.65,B059,20.26,52.2,0.812,3.561,21.43,318.3,7.33,1.253,504.55,2.495,0,none,0
7734,Plant_A,L4,M18,day,1.33,B009,10.78,54.6,0.394,4.685,23.64,330.6,7.82,1.22,486.28,1.773,0,none,0
7735,Plant_B,L3,M16,evening,2.66,B061,15.65,60.0,0.943,4.577,16.25,323.0,7.2,1.203,530.05,2.062,0,none,0
7736,Plant_B,L2,M04,day,3.58,B147,27.0,36.6,0.821,4.329,26.72,352.9,6.85,1.174,582.75,1.906,0,none,0
7737,Plant_A,L2,M14,night,2.87,B081,15.34,47.2,0.85,5.506,18.88,325.9,7.18,1.212,517.24,1.677,0,none,0
7738,Plant_A,L3,M17,evening,3.54,B141,24.96,51.4,0.664,5.444,24.02,355.0,7.17,0.983,538.22,1.952,0,none,0
7739,Plant_A,L1,M02,evening,2.7,B142,24.49,50.0,1.225,4.424,31.88,373.1,9.61,1.139,551.19,2.493,0,none,0
7740,Plant_C,L1,M03,day,3.6,B016,15.46,56.6,1.4,5.284,22.73,322.5,7.06,1.276,517.25,2.987,0,none,0
7741,Plant_C,L3,M12,evening,9.22,B108,27.51,69.4,1.158,5.059,12.92,368.9,8.56,1.385,608.22,1.926,0,none,0
7742,Plant_A,L3,M10,day,7.4,B046,24.12,19.4,0.688,5.307,25.7,310.6,8.28,1.186,580.96,1.787,0,none,0
7743,Plant_B,L4,M19,evening,5.72,B135,17.4,47.9,0.628,5.205,21.34,351.0,6.16,1.169,539.18,2.331,0,none,0
7744,Plant_A,L3,M14,day,4.73,B031,28.59,30.5,0.782,5.154,26.82,392.8,7.21,1.203,559.54,1.515,0,none,0
7745,Plant_A,L2,M07,night,7.07,B117,23.22,43.1,0.695,4.408,24.71,351.6,8.71,1.245,585.75,2.072,0,none,0
7746,Plant_C,L1,M04,day,2.07,B110,29.55,53.6,1.62,5.393,25.6,419.6,7.81,1.283,559.56,2.684,0,none,0
7747,Plant_A,L2,M14,day,5.29,B025,25.61,51.0,1.394,4.18,21.1,360.3,8.17,1.132,561.88,2.435,0,none,0
7748,Plant_A,L2,M05,evening,9.24,B043,25.74,66.4,0.616,5.29,26.45,379.0,9.17,1.265,579.8,1.925,0,none,0
7749,Plant_B,L1,M16,evening,3.69,B110,22.33,54.0,0.966,5.676,18.37,332.6,6.55,1.23,539.38,1.949,0,none,0
7750,Plant_A,L3,M02,evening,1.8,B009,21.59,49.8,0.722,5.689,26.46,320.2,8.82,1.361,532.33,1.48,0,none,0
7751,Plant_A,L4,M19,day,5.49,B010,16.71,30.8,0.569,5.027,18.76,371.3,8.68,1.179,581.93,0.79,0,none,0
7752,Plant_B,L3,M15,evening,2.32,B133,22.51,45.7,0.877,5.57,23.64,304.9,7.65,1.187,500.18,2.186,0,none,0
